date_idx,cap_rate
1,0.017193546738131536
2,0.01719279490161947
3,0.017192043065107406
4,0.01719129122859534
5,0.017190539392083277
6,0.017189787555571212
7,0.01718903571905915
8,0.017188283882547086
9,0.01718753204603502
10,0.017186780209522957
11,0.017186028373010892
12,0.017185276536498827
13,0.017184524699986763
14,0.017183772863474698
15,0.017183021026962633
16,0.01718226919045057
17,0.017181517353938504
18,0.01718076551742644
19,0.017180013680914374
20,0.017179261844402313
21,0.01717851000789025
22,0.017177758171378184
23,0.01717700633486612
24,0.017176254498354054
25,0.01717550266184199
26,0.017174750825329925
27,0.01717399898881786
28,0.017173247152305796
29,0.01717249531579373
30,0.017171743479281666
31,0.0171709916427696
32,0.017170239806257537
33,0.017169487969745476
34,0.01716873613323341
35,0.017167984296721346
36,0.01716723246020928
37,0.017166480623697217
38,0.017165728787185152
39,0.017164976950673087
40,0.017164225114161023
41,0.017163473277648958
42,0.017162721441136893
43,0.01716196960462483
44,0.017161217768112764
45,0.0171604659316007
46,0.017159714095088638
47,0.017158962258576573
48,0.01715821042206451
49,0.017157458585552444
50,0.01715670674904038
51,0.017155954912528314
52,0.01715520307601625
53,0.017154451239504185
54,0.01715369940299212
55,0.017152947566480056
56,0.01715219572996799
57,0.017151443893455926
58,0.017150692056943865
59,0.0171499402204318
60,0.017149188383919736
61,0.01714843654740767
62,0.017147684710895606
63,0.01714693287438354
64,0.017146181037871477
65,0.017145429201359412
66,0.017144677364847347
67,0.017143925528335283
68,0.017143173691823218
69,0.017142421855311153
70,0.01714167001879909
71,0.017140918182287027
72,0.017140166345774963
73,0.017139414509262898
74,0.017138662672750833
75,0.01713791083623877
76,0.017137158999726704
77,0.01713640716321464
78,0.017135655326702574
79,0.01713490349019051
80,0.017134151653678445
81,0.01713339981716638
82,0.017132647980654316
83,0.01713189614414225
84,0.01713114430763019
85,0.017130392471118125
86,0.01712964063460606
87,0.017128888798093996
88,0.01712813696158193
89,0.017127385125069866
90,0.0171266332885578
91,0.017140345226805843
92,0.017154057165053884
93,0.017167769103301925
94,0.017181481041549967
95,0.01719519297979801
96,0.017208904918046053
97,0.017222616856294094
98,0.017236328794542136
99,0.017250040732790177
100,0.01726375267103822
101,0.01727746460928626
102,0.0172911765475343
103,0.017304888485782342
104,0.017318600424030387
105,0.01733231236227843
106,0.01734602430052647
107,0.01735973623877451
108,0.017373448177022553
109,0.017387160115270594
110,0.017400872053518635
111,0.017414583991766677
112,0.017428295930014718
113,0.017442007868262763
114,0.017455719806510804
115,0.017469431744758845
116,0.017483143683006887
117,0.017496855621254928
118,0.01751056755950297
119,0.01752427949775101
120,0.017537991435999052
121,0.017551703374247093
122,0.01756541531249514
123,0.01757912725074318
124,0.01759283918899122
125,0.017606551127239262
126,0.017620263065487304
127,0.017633975003735345
128,0.017647686941983386
129,0.017661398880231428
130,0.01767511081847947
131,0.017688822756727514
132,0.017702534694975555
133,0.017716246633223597
134,0.017729958571471638
135,0.01774367050971968
136,0.01775738244796772
137,0.017771094386215762
138,0.017784806324463803
139,0.017798518262711845
140,0.017812230200959886
141,0.01782594213920793
142,0.017839654077455972
143,0.017853366015704013
144,0.017867077953952055
145,0.017880789892200096
146,0.017894501830448137
147,0.01790821376869618
148,0.01792192570694422
149,0.01793563764519226
150,0.017949349583440306
151,0.017963061521688348
152,0.01797677345993639
153,0.01799048539818443
154,0.01800419733643247
155,0.018017909274680513
156,0.018031621212928554
157,0.018045333151176596
158,0.018059045089424637
159,0.018072757027672682
160,0.018086468965920723
161,0.018100180904168765
162,0.018113892842416806
163,0.018127604780664847
164,0.01814131671891289
165,0.01815502865716093
166,0.01816874059540897
167,0.018182452533657013
168,0.018196164471905057
169,0.0182098764101531
170,0.01822358834840114
171,0.01823730028664918
172,0.018251012224897223
173,0.018264724163145264
174,0.018278436101393306
175,0.018292148039641347
176,0.018305859977889388
177,0.018319571916137433
178,0.018333283854385474
179,0.018346995792633516
180,0.018360707730881557
181,0.0183744196691296
182,0.01839742269774155
183,0.018420425726353495
184,0.018443428754965446
185,0.018466431783577396
186,0.018489434812189343
187,0.018512437840801293
188,0.01853544086941324
189,0.01855844389802519
190,0.01858144692663714
191,0.018604449955249087
192,0.018627452983861037
193,0.018650456012472987
194,0.018673459041084934
195,0.018696462069696884
196,0.01871946509830883
197,0.01874246812692078
198,0.01876547115553273
199,0.018788474184144678
200,0.01881147721275663
201,0.01883448024136858
202,0.018857483269980525
203,0.018880486298592476
204,0.018903489327204426
205,0.018926492355816373
206,0.018949495384428323
207,0.01897249841304027
208,0.01899550144165222
209,0.01901850447026417
210,0.019041507498876117
211,0.019064510527488067
212,0.019087513556100017
213,0.019110516584711964
214,0.019133519613323914
215,0.01915652264193586
216,0.01917952567054781
217,0.01920252869915976
218,0.019225531727771708
219,0.01924853475638366
220,0.01927153778499561
221,0.019294540813607555
222,0.019317543842219505
223,0.019340546870831456
224,0.019363549899443402
225,0.019386552928055353
226,0.0194095559566673
227,0.01943255898527925
228,0.0194555620138912
229,0.019478565042503147
230,0.019501568071115097
231,0.019524571099727047
232,0.019547574128338994
233,0.019570577156950944
234,0.01959358018556289
235,0.01961658321417484
236,0.01963958624278679
237,0.019662589271398738
238,0.019685592300010688
239,0.01970859532862264
240,0.019731598357234585
241,0.019754601385846535
242,0.019777604414458486
243,0.019800607443070432
244,0.019823610471682383
245,0.01984661350029433
246,0.01986961652890628
247,0.01989261955751823
248,0.019915622586130177
249,0.019938625614742127
250,0.019961628643354073
251,0.019984631671966024
252,0.020007634700577974
253,0.02003063772918992
254,0.02005364075780187
255,0.02007664378641382
256,0.020099646815025768
257,0.020122649843637718
258,0.02014565287224967
259,0.020168655900861615
260,0.020191658929473565
261,0.020214661958085516
262,0.020237664986697462
263,0.020260668015309412
264,0.02028367104392136
265,0.02030667407253331
266,0.02032967710114526
267,0.020352680129757206
268,0.020375683158369157
269,0.020398686186981103
270,0.020421689215593054
271,0.020444692244205004
272,0.02046769527281695
273,0.0204906983014289
274,0.020509053003536195
275,0.02052740770564349
276,0.020545762407750783
277,0.02056411710985808
278,0.020582471811965375
279,0.02060082651407267
280,0.020619181216179963
281,0.020637535918287257
282,0.02065589062039455
283,0.020674245322501845
284,0.02069260002460914
285,0.020710954726716437
286,0.02072930942882373
287,0.020747664130931025
288,0.02076601883303832
289,0.020784373535145614
290,0.020802728237252908
291,0.020821082939360202
292,0.020839437641467496
293,0.020857792343574794
294,0.020876147045682088
295,0.020894501747789382
296,0.020912856449896676
297,0.02093121115200397
298,0.020949565854111264
299,0.02096792055621856
300,0.020986275258325856
301,0.02100462996043315
302,0.021022984662540444
303,0.02104133936464774
304,0.021059694066755032
305,0.021078048768862327
306,0.02109640347096962
307,0.021114758173076915
308,0.021133112875184212
309,0.021151467577291506
310,0.0211698222793988
311,0.021188176981506095
312,0.02120653168361339
313,0.021224886385720683
314,0.021243241087827977
315,0.02126159578993527
316,0.02127995049204257
317,0.021298305194149863
318,0.021316659896257157
319,0.02133501459836445
320,0.021353369300471745
321,0.02137172400257904
322,0.021390078704686333
323,0.02140843340679363
324,0.021426788108900925
325,0.02144514281100822
326,0.021463497513115513
327,0.021481852215222808
328,0.0215002069173301
329,0.021518561619437396
330,0.02153691632154469
331,0.021555271023651987
332,0.02157362572575928
333,0.021591980427866576
334,0.02161033512997387
335,0.021628689832081164
336,0.021647044534188458
337,0.021665399236295752
338,0.02168375393840305
339,0.021702108640510344
340,0.021720463342617638
341,0.021738818044724932
342,0.021757172746832226
343,0.02177552744893952
344,0.021793882151046814
345,0.02181223685315411
346,0.021830591555261406
347,0.0218489462573687
348,0.021867300959475994
349,0.02188565566158329
350,0.021904010363690583
351,0.021922365065797877
352,0.02194071976790517
353,0.02195907447001247
354,0.021977429172119763
355,0.021995783874227057
356,0.02201413857633435
357,0.022032493278441645
358,0.02205084798054894
359,0.022069202682656233
360,0.022087557384763527
361,0.02210591208687082
362,0.02212426678897812
363,0.022142621491085413
364,0.022160976193192707
365,0.0221793308953
366,0.02215123768023299
367,0.02212314446516598
368,0.022095051250098967
369,0.022066958035031958
370,0.022038864819964945
371,0.022010771604897936
372,0.021982678389830923
373,0.021954585174763914
374,0.0219264919596969
375,0.02189839874462989
376,0.02187030552956288
377,0.021842212314495867
378,0.021814119099428857
379,0.021786025884361845
380,0.021757932669294835
381,0.021729839454227823
382,0.021701746239160814
383,0.0216736530240938
384,0.021645559809026788
385,0.02161746659395978
386,0.021589373378892766
387,0.021561280163825757
388,0.021533186948758744
389,0.021505093733691735
390,0.021477000518624723
391,0.021448907303557713
392,0.0214208140884907
393,0.021392720873423688
394,0.02136462765835668
395,0.021336534443289666
396,0.021308441228222657
397,0.021280348013155644
398,0.021252254798088635
399,0.021224161583021622
400,0.021196068367954613
401,0.0211679751528876
402,0.021139881937820588
403,0.02111178872275358
404,0.021083695507686566
405,0.021055602292619557
406,0.021027509077552544
407,0.020999415862485535
408,0.020971322647418522
409,0.020943229432351513
410,0.0209151362172845
411,0.020887043002217488
412,0.02085894978715048
413,0.020830856572083466
414,0.020802763357016456
415,0.020774670141949444
416,0.020746576926882435
417,0.020718483711815422
418,0.020690390496748413
419,0.0206622972816814
420,0.020634204066614387
421,0.020606110851547378
422,0.020578017636480365
423,0.020549924421413356
424,0.020521831206346344
425,0.020493737991279334
426,0.02046564477621232
427,0.020437551561145312
428,0.0204094583460783
429,0.020381365131011287
430,0.020353271915944278
431,0.020325178700877265
432,0.020297085485810256
433,0.020268992270743243
434,0.020240899055676234
435,0.02021280584060922
436,0.02018471262554221
437,0.0201566194104752
438,0.020128526195408187
439,0.020100432980341178
440,0.020072339765274165
441,0.020044246550207156
442,0.020016153335140143
443,0.019988060120073134
444,0.01995996690500612
445,0.01993187368993911
446,0.0199037804748721
447,0.019875687259805087
448,0.019847594044738077
449,0.019819500829671065
450,0.019791407614604056
451,0.019763314399537043
452,0.019735221184470034
453,0.01970712796940302
454,0.01967903475433601
455,0.019650941539269
456,0.019689678068125778
457,0.01972841459698256
458,0.01976715112583934
459,0.01980588765469612
460,0.0198446241835529
461,0.01988336071240968
462,0.01992209724126646
463,0.01996083377012324
464,0.019999570298980023
465,0.0200383068278368
466,0.02007704335669358
467,0.020115779885550363
468,0.02015451641440714
469,0.020193252943263924
470,0.020231989472120702
471,0.020270726000977485
472,0.020309462529834264
473,0.020348199058691042
474,0.020386935587547825
475,0.020425672116404604
476,0.020464408645261386
477,0.020503145174118165
478,0.020541881702974944
479,0.020580618231831726
480,0.020619354760688505
481,0.020658091289545287
482,0.020696827818402066
483,0.020735564347258845
484,0.020774300876115627
485,0.020813037404972406
486,0.020851773933829188
487,0.020890510462685967
488,0.020929246991542746
489,0.020967983520399528
490,0.021006720049256307
491,0.02104545657811309
492,0.021084193106969868
493,0.021122929635826647
494,0.02116166616468343
495,0.021200402693540208
496,0.02123913922239699
497,0.02127787575125377
498,0.02131661228011055
499,0.02135534880896733
500,0.02139408533782411
501,0.02143282186668089
502,0.02147155839553767
503,0.02151029492439445
504,0.02154903145325123
505,0.02158776798210801
506,0.021626504510964793
507,0.02166524103982157
508,0.021703977568678354
509,0.021742714097535133
510,0.02178145062639191
511,0.021820187155248694
512,0.021858923684105473
513,0.02189766021296225
514,0.021936396741819034
515,0.021975133270675812
516,0.022013869799532595
517,0.022052606328389374
518,0.022091342857246156
519,0.022130079386102935
520,0.022168815914959714
521,0.022207552443816496
522,0.022246288972673275
523,0.022285025501530057
524,0.022323762030386836
525,0.022362498559243618
526,0.022401235088100397
527,0.022439971616957176
528,0.022478708145813958
529,0.022517444674670737
530,0.022556181203527516
531,0.022594917732384298
532,0.022633654261241077
533,0.02267239079009786
534,0.022711127318954638
535,0.02274986384781142
536,0.0227886003766682
537,0.022827336905524978
538,0.02286607343438176
539,0.02290480996323854
540,0.022943546492095318
541,0.0229822830209521
542,0.02302101954980888
543,0.02305975607866566
544,0.02309849260752244
545,0.023137229136379223
546,0.023175965665236
547,0.02315590510573204
548,0.023135844546228072
549,0.02311578398672411
550,0.023095723427220143
551,0.02307566286771618
552,0.023055602308212218
553,0.02303554174870825
554,0.02301548118920429
555,0.022995420629700326
556,0.02297536007019636
557,0.022955299510692397
558,0.02293523895118843
559,0.022915178391684467
560,0.022895117832180505
561,0.02287505727267654
562,0.022854996713172576
563,0.022834936153668613
564,0.022814875594164646
565,0.022794815034660684
566,0.022774754475156717
567,0.022754693915652754
568,0.02273463335614879
569,0.022714572796644825
570,0.022694512237140863
571,0.022674451677636896
572,0.022654391118132933
573,0.02263433055862897
574,0.022614269999125004
575,0.02259420943962104
576,0.02257414888011708
577,0.022554088320613112
578,0.02253402776110915
579,0.022513967201605183
580,0.02249390664210122
581,0.022473846082597258
582,0.02245378552309329
583,0.02243372496358933
584,0.022413664404085366
585,0.0223936038445814
586,0.022373543285077437
587,0.02235348272557347
588,0.022333422166069507
589,0.022313361606565545
590,0.02229330104706158
591,0.022273240487557616
592,0.02225317992805365
593,0.022233119368549686
594,0.022213058809045724
595,0.022192998249541757
596,0.022172937690037794
597,0.02215287713053383
598,0.022132816571029865
599,0.022112756011525903
600,0.022092695452021936
601,0.022072634892517973
602,0.02205257433301401
603,0.022032513773510044
604,0.02201245321400608
605,0.02199239265450212
606,0.021972332094998152
607,0.02195227153549419
608,0.021932210975990223
609,0.02191215041648626
610,0.021892089856982298
611,0.02187202929747833
612,0.02185196873797437
613,0.021831908178470402
614,0.02181184761896644
615,0.021791787059462477
616,0.02177172649995851
617,0.021751665940454547
618,0.021731605380950585
619,0.02171154482144662
620,0.021691484261942656
621,0.02167142370243869
622,0.021651363142934726
623,0.021631302583430764
624,0.021611242023926797
625,0.021591181464422834
626,0.021571120904918868
627,0.021551060345414905
628,0.021530999785910943
629,0.021510939226406976
630,0.021490878666903013
631,0.02147081810739905
632,0.021450757547895084
633,0.02143069698839112
634,0.02141063642888716
635,0.021390575869383192
636,0.02137051530987923
637,0.021350454750375263
638,0.0213303941908713
639,0.021351033207349376
640,0.02137167222382745
641,0.021392311240305526
642,0.0214129502567836
643,0.021433589273261677
644,0.021454228289739752
645,0.021474867306217827
646,0.0214955063226959
647,0.021516145339173974
648,0.02153678435565205
649,0.021557423372130124
650,0.0215780623886082
651,0.021598701405086275
652,0.02161934042156435
653,0.021639979438042425
654,0.0216606184545205
655,0.021681257470998576
656,0.02170189648747665
657,0.021722535503954726
658,0.0217431745204328
659,0.021763813536910877
660,0.021784452553388952
661,0.021805091569867027
662,0.0218257305863451
663,0.021846369602823174
664,0.02186700861930125
665,0.021887647635779325
666,0.0219082866522574
667,0.021928925668735475
668,0.02194956468521355
669,0.021970203701691626
670,0.0219908427181697
671,0.022011481734647776
672,0.02203212075112585
673,0.022052759767603927
674,0.022073398784082
675,0.022094037800560077
676,0.022114676817038152
677,0.022135315833516224
678,0.0221559548499943
679,0.022176593866472374
680,0.02219723288295045
681,0.022217871899428525
682,0.0222385109159066
683,0.022259149932384675
684,0.02227978894886275
685,0.022300427965340826
686,0.0223210669818189
687,0.022341705998296976
688,0.02236234501477505
689,0.022382984031253127
690,0.022403623047731202
691,0.022424262064209277
692,0.02244490108068735
693,0.022465540097165424
694,0.0224861791136435
695,0.022506818130121575
696,0.02252745714659965
697,0.022548096163077725
698,0.0225687351795558
699,0.022589374196033876
700,0.02261001321251195
701,0.022630652228990026
702,0.0226512912454681
703,0.022671930261946176
704,0.02269256927842425
705,0.022713208294902327
706,0.022733847311380402
707,0.022754486327858474
708,0.02277512534433655
709,0.022795764360814624
710,0.0228164033772927
711,0.022837042393770775
712,0.02285768141024885
713,0.022878320426726925
714,0.022898959443205
715,0.022919598459683076
716,0.02294023747616115
717,0.022960876492639226
718,0.0229815155091173
719,0.023002154525595377
720,0.023022793542073452
721,0.023043432558551527
722,0.0230640715750296
723,0.023084710591507674
724,0.02310534960798575
725,0.023125988624463825
726,0.0231466276409419
727,0.023167266657419975
728,0.02318790567389805
729,0.023208544690376125
730,0.0232291837068542
731,0.023213654011181972
732,0.023198124315509747
733,0.02318259461983752
734,0.02316706492416529
735,0.023151535228493062
736,0.023136005532820837
737,0.02312047583714861
738,0.02310494614147638
739,0.023089416445804152
740,0.023073886750131927
741,0.0230583570544597
742,0.02304282735878747
743,0.023027297663115242
744,0.023011767967443017
745,0.02299623827177079
746,0.02298070857609856
747,0.022965178880426332
748,0.022949649184754107
749,0.02293411948908188
750,0.02291858979340965
751,0.022903060097737425
752,0.022887530402065197
753,0.02287200070639297
754,0.02285647101072074
755,0.022840941315048515
756,0.022825411619376287
757,0.02280988192370406
758,0.02279435222803183
759,0.022778822532359605
760,0.022763292836687377
761,0.022747763141015148
762,0.02273223344534292
763,0.022716703749670695
764,0.022701174053998466
765,0.022685644358326238
766,0.022670114662654013
767,0.022654584966981785
768,0.022639055271309556
769,0.022623525575637328
770,0.022607995879965103
771,0.022592466184292875
772,0.022576936488620646
773,0.022561406792948418
774,0.022545877097276193
775,0.022530347401603965
776,0.022514817705931736
777,0.022499288010259508
778,0.022483758314587283
779,0.022468228618915054
780,0.022452698923242826
781,0.022437169227570598
782,0.022421639531898373
783,0.022406109836226144
784,0.022390580140553916
785,0.022375050444881688
786,0.022359520749209463
787,0.022343991053537234
788,0.022328461357865006
789,0.02231293166219278
790,0.022297401966520553
791,0.022281872270848324
792,0.022266342575176096
793,0.02225081287950387
794,0.022235283183831642
795,0.022219753488159414
796,0.022204223792487186
797,0.02218869409681496
798,0.022173164401142732
799,0.022157634705470504
800,0.022142105009798276
801,0.02212657531412605
802,0.022111045618453822
803,0.022095515922781594
804,0.02207998622710937
805,0.02206445653143714
806,0.022048926835764912
807,0.022033397140092684
808,0.02201786744442046
809,0.02200233774874823
810,0.021986808053076002
811,0.021971278357403774
812,0.02195574866173155
813,0.02194021896605932
814,0.021924689270387092
815,0.021909159574714863
816,0.02189362987904264
817,0.02187810018337041
818,0.021862570487698182
819,0.021847040792025953
820,0.02183151109635373
821,0.0218159814006815
822,0.02180702157593368
823,0.021798061751185857
824,0.021789101926438036
825,0.02178014210169021
826,0.02177118227694239
827,0.021762222452194568
828,0.021753262627446746
829,0.021744302802698925
830,0.021735342977951103
831,0.021726383153203282
832,0.021717423328455457
833,0.021708463503707635
834,0.021699503678959814
835,0.021690543854211992
836,0.02168158402946417
837,0.02167262420471635
838,0.021663664379968528
839,0.021654704555220703
840,0.02164574473047288
841,0.02163678490572506
842,0.02162782508097724
843,0.021618865256229417
844,0.021609905431481596
845,0.021600945606733774
846,0.02159198578198595
847,0.021583025957238128
848,0.021574066132490306
849,0.021565106307742485
850,0.021556146482994663
851,0.021547186658246842
852,0.02153822683349902
853,0.021529267008751195
854,0.021520307184003374
855,0.021511347359255552
856,0.02150238753450773
857,0.02149342770975991
858,0.021484467885012088
859,0.021475508060264267
860,0.02146654823551644
861,0.02145758841076862
862,0.0214486285860208
863,0.021439668761272977
864,0.021430708936525156
865,0.021421749111777334
866,0.021412789287029513
867,0.021403829462281688
868,0.021394869637533866
869,0.021385909812786045
870,0.021376949988038223
871,0.021367990163290402
872,0.02135903033854258
873,0.02135007051379476
874,0.021341110689046934
875,0.021332150864299113
876,0.02132319103955129
877,0.02131423121480347
878,0.021305271390055648
879,0.021296311565307827
880,0.021287351740560005
881,0.02127839191581218
882,0.02126943209106436
883,0.021260472266316537
884,0.021251512441568716
885,0.021242552616820894
886,0.021233592792073073
887,0.02122463296732525
888,0.021215673142577426
889,0.021206713317829605
890,0.021197753493081783
891,0.021188793668333962
892,0.02117983384358614
893,0.02117087401883832
894,0.021161914194090498
895,0.021152954369342673
896,0.02114399454459485
897,0.02113503471984703
898,0.021126074895099208
899,0.021117115070351387
900,0.021108155245603565
901,0.021099195420855744
902,0.02109023559610792
903,0.021081275771360097
904,0.021072315946612276
905,0.021063356121864454
906,0.021054396297116633
907,0.02104543647236881
908,0.02103647664762099
909,0.021027516822873165
910,0.021018556998125344
911,0.021009597173377522
912,0.0210006373486297
913,0.02100438906845935
914,0.021008140788289005
915,0.021011892508118656
916,0.02101564422794831
917,0.02101939594777796
918,0.021023147667607614
919,0.021026899387437264
920,0.02103065110726692
921,0.02103440282709657
922,0.021038154546926223
923,0.021041906266755873
924,0.021045657986585527
925,0.021049409706415178
926,0.021053161426244832
927,0.021056913146074482
928,0.021060664865904136
929,0.021064416585733787
930,0.02106816830556344
931,0.02107192002539309
932,0.021075671745222745
933,0.021079423465052396
934,0.02108317518488205
935,0.0210869269047117
936,0.02109067862454135
937,0.021094430344371005
938,0.021098182064200655
939,0.02110193378403031
940,0.02110568550385996
941,0.021109437223689614
942,0.021113188943519264
943,0.021116940663348918
944,0.02112069238317857
945,0.021124444103008223
946,0.021128195822837873
947,0.021131947542667527
948,0.021135699262497178
949,0.02113945098232683
950,0.021143202702156482
951,0.021146954421986136
952,0.021150706141815787
953,0.02115445786164544
954,0.02115820958147509
955,0.021161961301304745
956,0.021165713021134396
957,0.02116946474096405
958,0.0211732164607937
959,0.02117696818062335
960,0.021180719900453004
961,0.021184471620282655
962,0.02118822334011231
963,0.02119197505994196
964,0.021195726779771613
965,0.021199478499601264
966,0.021203230219430918
967,0.02120698193926057
968,0.021210733659090222
969,0.021214485378919873
970,0.021218237098749527
971,0.021221988818579177
972,0.02122574053840883
973,0.021229492258238482
974,0.021233243978068136
975,0.021236995697897786
976,0.02124074741772744
977,0.02124449913755709
978,0.021248250857386745
979,0.021252002577216395
980,0.02125575429704605
981,0.0212595060168757
982,0.02126325773670535
983,0.021267009456535004
984,0.021270761176364655
985,0.02127451289619431
986,0.02127826461602396
987,0.021282016335853613
988,0.021285768055683264
989,0.021289519775512918
990,0.021293271495342568
991,0.021297023215172222
992,0.021300774935001873
993,0.021304526654831527
994,0.021308278374661177
995,0.02131203009449083
996,0.02131578181432048
997,0.021319533534150135
998,0.021323285253979786
999,0.02132703697380944
1000,0.02133078869363909
1001,0.021334540413468744
1002,0.021338292133298395
1003,0.02134204385312805
1004,0.0213457955729577
1005,0.021358746645411236
1006,0.021371697717864773
1007,0.02138464879031831
1008,0.021397599862771847
1009,0.021410550935225384
1010,0.02142350200767892
1011,0.021436453080132457
1012,0.021449404152585994
1013,0.02146235522503953
